technology_id,name,slug,url,description,category,category_slug,parent_category,parent_category_slug,jobs,companies,companies_found_last_week
16832,FnordMetric,fnordmetric,http://fnordmetric.io/,FnordMetric allows you to write SQL queries that return SVG charts rather than tables. Turning a query result into a chart is literally one line of code. FnordMetric allows you collect and visualize timeseries data using only SQL. It enables you to build beautiful real-time analytics dashboards within minutes.,Business Intelligence (BI),business-intelligence-bi,Business Intelligence And Analytics,business-intelligence-and-analytics,0,0,0
16833,GoTTY,gotty,https://github.com/yudai/gotty,GoTTY is a simple command line tool that turns your CLI tools into web applications.,Cross Platform App Dev Tools,cross-platform-app-dev-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,3,2,0
16834,Hall Monitor,hall-monitor,https://hallmonitor.co/,"Easily monitor the apps and services you use every day. Get everything at a glance in automated daily, weekly, or monthly reports.",Network Monitoring,network-monitoring,IT Security,it-security,262,122,5
16835,JavaCC,javacc,https://javacc.github.io/javacc/,"It is the most popular parser generator for use with Java applications. In addition to the parser generator itself, it provides other standard capabilities related to parser generation such as tree building (via a tool called JJTree included with JavaCC), actions and debugging.",Other Dev Tools,other-dev-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,20,10,1
16836,CaptainAMZ,captainamz,https://captainamz.com,Automatically request reviews & feedbacks and track all product reviews in 1 place.,Knowledge Management,knowledge-management,Collaboration,collaboration,0,0,0
16838,DotCi,dotci,https://github.com/groupon/DotCi,"DotCi is a Jenkins plugin created by Groupon that makes job management easy with built-in GitHub integration, push-button job creation, and YAML powered build configuration and customization. It comes prepackaged with Docker support as well, which means bootstrapping a new build environment from scratch can take as little as 15 minutes. DotCi has been a critical tool for Groupon internally for managing build and release pipelines for the wide variety of technologies in their SOA landscape.",Continuous Integration And Delivery,continuos-integration,Devops And Development,devops-and-development,0,0,0
16839,AwesomeTechStack.com,awesometechstack-com,https://awesometechstack.com,"It provides insights into the security, modernity, and performance of any website's technology stack and guidance to improve web vitals and tech stack.",Network Monitoring,network-monitoring,IT Security,it-security,44,36,0
16842,Github1s,github1s,https://github.com/conwnet/github1s,It allows you to open GitHub repositories in VSCode. Just add 1s after github and press Enter in the browser address bar for any repository you want to read.,Landing Pages,landing-page,Marketing,marketing,0,0,0
16843,ROAPI,roapi,https://github.com/roapi/roapi,It automatically spins up read-only APIs for static datasets without requiring you to write a single line of code. It builds on top of Apache Arrow and Datafusion.,Debugging Tools,debugging-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16844,AutomQA,automqa,https://pritna.com/products/automation-testing-tool/,"It delivers great performance and minimizes manual testing.
Automation Testing Tool’s pre-built scripts reduce time and maintain data integrity by removing manual coding errors.",Testing And QA,testing-and-qa,Testing And QA,testing-and-qa,1,1,0
16846,Cocoa (OS X),cocoa,https://developer.apple.com/technologies/mac/cocoa.html,"Much of Cocoa is implemented in Objective-C, an object-oriented language that is compiled to run at incredible speed, yet employs a truly dynamic runtime making it uniquely flexible. Because Objective-C is a superset of C, it is easy to mix C and even C++ into your Cocoa applications.",Application Frameworks,application-frameworks,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16847,AnyRoom,anyroom,https://anyroom.io/,"Create unique conference rooms on demand, without having to reuse the same IDs. Self-hosted free option works for most, but commercial licensing is available for more features and support.",Business Phone Systems,business-phone-systems,Communications,communications,0,0,0
16848,Baget,baget,https://loic-sharma.github.io/BaGet/,"It is a lightweight NuGet and symbol server. It is open source, cross-platform, and cloud ready.",Package Manager,package-manager,Programming Languages And Frameworks,programming-languages-and-frameworks,236,50,0
16849,Kadira,kadira,https://kadira.io/,See what’s going on with your app with different performance metrics and traces. Kadira tracks all your client and server errors automatically. You can profile your app in production or locally with Kadira and analyze it using an easy-to-use CPU analyzer.,Application Performance Monitoring,application-performance-monitoring,Devops And Development,devops-and-development,0,0,0
16850,DigitMarket™,digitmarket,https://www.thbs.com/products/digitmarket,"One platform that lets you optimize, monetize and accelerate your digital transformation initiative. It allows businesses to become platform enablers, grow profitable partnerships and build new channels to market.",API Management,api-management,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16851,Managed Elasticsearch,managed-elasticsearch,http://dattell.com,"It is a fully managed Elasticsearch solution built on your environment, whether it is in the cloud or on-prem, providing enhanced security, reduced latency, and reduced costs compared to externally hosted Elasticsearch.  We provide reliable, secure data ingestion and search, analysis, and visualization in real-time, while you retain full authority over your data.",Search,search,Programming Languages And Frameworks,programming-languages-and-frameworks,36,22,0
16852,Kohana,kohana,http://kohanaframework.org/,"Kohana is an elegant, open source, and object oriented HMVC framework built using PHP5, by a team of volunteers. It aims to be swift, secure, and small.",Application Frameworks,application-frameworks,Programming Languages And Frameworks,programming-languages-and-frameworks,186,96,1
16853,ApsaraDB,apsaradb,https://www.alibabacloud.com/product/apsaradb-for-rds-mysql,"It is an on-demand database hosting service for MySQL, SQL Server and PostgreSQL with automated monitoring, backup and disaster recovery capabilities.",Relational Databases,relational-databases,Programming Languages And Frameworks,programming-languages-and-frameworks,6,3,0
16856,Metabase Cloud,metabase-cloud,https://www.metabase.com/start/hosted/,"It is the easy, open source way for anyone in your company to ask questions or learn from data. Now you can easily set up Metabase for your company without being an engineer with Metabase Cloud.",Business Intelligence (BI),business-intelligence-bi,Business Intelligence And Analytics,business-intelligence-and-analytics,4,4,0
16858,Percolate,percolate,https://percolate.com,"It is all-in-one marketing software used by top marketing service providers worldwide that allows management of marketing across all channels, and a one-stop solution to plan, create and execute it. ",Project Collaboration,project-collaboration,Collaboration,collaboration,559,176,1
16859,K2,k2,https://www.nintex.com/process-automation/k2-software/,"Drive process excellence across your organization by connecting people, systems, and data to orchestrate how and when work gets done.",Document Management,document-management,Collaboration,collaboration,5762,2098,22
16860,Tensorflow Lite,tensorflow-lite,https://www.tensorflow.org/lite,"It is a set of tools to help developers run TensorFlow models on mobile, embedded, and IoT devices. It enables on-device machine learning inference with low latency and a small binary size.",Data Science And Machine Learning,data-science-and-machine-learning,Business Intelligence And Analytics,business-intelligence-and-analytics,726,362,3
16861,Hyperledger Iroha,hyperledger-iroha,https://www.hyperledger.org/use/iroha,"It is a simple blockchain platform you can use to make trusted, secure, and fast applications by bringing the power of permission-based blockchain with Crash fault-tolerant consensus. It’s free, open-source, and works on Linux and Mac OS, with a variety of mobile and desktop libraries.",Bitcoin,bitcoin,Finance And Accounting,finance-and-accounting,9,4,0
16862,Lightning Web Components,lightning-web-components,https://lwc.dev/,"This UI framework uses core Web Components standards and provides only what’s necessary to perform well in browsers. Because it’s built on code that runs natively in browsers, the framework is lightweight and delivers exceptional performance. Most of the code you write is standard JavaScript and HTML.",Frontend Framework,front-end-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,15207,5958,52
16863,Firehose.io,firehose,http://firehose.io/,Firehose is both a Rack application and JavaScript library that makes building real-time web applications possible.,Backend-as-a-Service,backend-as-a-service,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16865,TapTalk.io,taptalk-io,https://taptalk.io,TapTalk.io is a complete in-app chat SDK and messaging API. It designed to be easy to implement and give your user the best in-app chat experience. We provide you customizable UI based implementation and code based implementation.,Live Chat,live-chat,Customer Management,customer-management,0,0,0
16866,Komodor,komodor,https://komodor.com/,"By providing a centralized view of all code, config & 3rd-party app changes across the entire k8s stack, Komodor offers contextual insights that help developers easily detect root causes, rapidly solve issues and innovate with confidence.",Containers And Microservices,containers-and-microservices,Platform And Storage,platform-and-storage,9,6,0
16868,dJAX DMP Manager,djax-dmp-manager,https://www.dmpmanager.com,"It makes it easy to manage all customer data and build custom segments dedicated to your upcoming campaigns. Segregate your customers based on specific products, markets or attributes and deliver tailored adverts.",Analytics,analytics,Business Intelligence And Analytics,business-intelligence-and-analytics,0,0,0
16869,Transcend,transcend,https://transcend.io,It is the data privacy infrastructure that makes it simple to give your users control over their personal data. It makes it simple for any company to meet today's higher privacy standards.,Customer Data Integration,customer-data-integration,Marketing,marketing,6286,1736,10
16870,Sktch.io,sktch-io,https://sktch.io/,"It is a no-code platform allowing you to build dynamic and interactive websites or web apps.
You can build beautiful responsive websites and web apps, and you can also integrate dynamic databases and build complex workflows with our visual programming tool, all without writing a single line of code.",Team Collaboration,team-collaboration,Collaboration,collaboration,0,0,0
16871,Ryzely,ryzely,https://ryzely.com/,"A social media platform that lets you post, connect and manage your digital presence like a Pro. Come, build your tribe. Engage with your audience and strike a dialogue.
",Social Media,social-media,Marketing,marketing,0,0,0
16872,HPE Nimble Storage,hpe-nimble-storage,https://www.hpe.com/us/en/storage/nimble.html,"It is an intelligent, self-managing storage that frees you to innovate for your business.",Enterprise Data Storage,enterprise-data-storage,Platform And Storage,platform-and-storage,166,113,0
16874,AWS Fargate,aws-fargate,https://aws.amazon.com/,"AWS Fargate is a technology for Amazon ECS and EKS* that allows you to run containers without having to manage servers or clusters. With AWS Fargate, you no longer have to provision, configure, and scale clusters of virtual machines to run containers.",Containers And Microservices,containers-and-microservices,Platform And Storage,platform-and-storage,15062,4810,11
16875,Java Persistence API,java-persistence-api,http://www.oracle.com/technetwork/java/javaee/tech/persistence-jsp-140049.html,"It is a Java application programming interface specification that describes the management of relational data in applications using Java Platform, Standard Edition and Java Platform, Enterprise Edition.It provides a POJO persistence model for object-relational mapping. ",Mapping And GIS,mapping-and-gis,Programming Languages And Frameworks,programming-languages-and-frameworks,1354,614,2
16877,AppFollow.io,appfollow-io,https://appfollow.io/,"App management platform for timely decisions and actions.
Automate your ASO, ratings, reviews and product insights aggregation and analysis.",Mobile App Marketing,mobile-app-marketing,Marketing,marketing,0,0,0
16878,Agile CRM,agilecrm,https://www.agilecrm.com,"It is an easy, powerful and affordable Customer Relationship Management (CRM) software. It has sales tracking, contact management, marketing automation, web analytics, two-way emails, telephony, and helpdesk with a simple, clean and modern interface.",CRM Platforms,crm-platforms,Sales,sales,113,51,0
16879,Conductor,conductor,http://netflix.github.io/,Conductor is an orchestration engine that runs in the cloud.,Content Marketing Tools,content-marketing-tools,Marketing,marketing,37095,9856,83
16880,Moleculer,moleculer,https://react-pivottable.js.org/,"It is a fault tolerant framework. It has built-in load balancer, circuit breaker, retries, timeout and bulkhead features. It is open source and free of charge project.",Content Marketing Tools,content-marketing-tools,Marketing,marketing,132,67,0
16881,SVG.js,svg-js,https://svgjs.com/,The lightweight library for manipulating and animating SVG. It has no dependencies and aims to be as small as possible.,Libraries And Widgets,libraries-and-widgets,Programming Languages And Frameworks,programming-languages-and-frameworks,30,11,0
16883,InfusionSoft,infusionsoft,https://www.infusionsoft.com,"It is a cloud-based sales and marketing solution that offers customer relationship management (CRM), marketing automation and e-commerce functionalities in a suite. It helps small businesses across various industries deliver sales volumes and customer service experiences.",Marketing Automation Platforms,marketing-automation,Marketing,marketing,2027,763,4
16884,Cisco Unity Connection,cisco-unity-connection,https://www.cisco.com/c/en/us/products/unified-communications/unity-connection/index.html,"It is a feature-rich voice messaging platform that runs on the same Linux-based Cisco Unified Communications Operating System used by Cisco Unified Communications Manager. Unity Connection scales to support enterprise organizations with up to 100,000 users.",Business Text Messaging,business-text-messaging,Communications,communications,1329,604,3
16885,Super Simple Search,super-simple-search,https://getsupersimplesearch.com,"It is the easiest way to add search to any website. While there certainly are other good providers for on-site search, but it is super simple.",Keyword Research Tools,keyword-research-tools,Marketing,marketing,0,0,0
16886,SpicyPass,spicypass,https://github.com/JFreegman/SpicyPass,It is a light-weight password manager that utilizes state of the art cryptography and minimalist design principles for secure and simple password storage.,Password Management,password-management,IT Security,it-security,0,0,0
16887,Teletraan,teletraan,https://github.com/pinterest/teletraan,"Teletraan is designed to do one thing and one thing only - deploy. It supports critical features such as 0 downtime deploy, rollback, staging, continuous deploy; and many convenient features such as showing commit details, comparing different deploys, notifying deploy state changes through email or chat, displaying metrics and more. Teletraan currently does not support container based deploy yet, it is on our roadmap to support next.",Deployment,deployment,Devops And Development,devops-and-development,6,2,0
16888,Mercury,mercury,https://lightform-oss.github.io/mercury/,"A modular JSON-RPC library that allows pluggable transport layers, JSON libraries, and effect/async monads.
It is used to communicate with embedded devices where the device is acting in the server role.",Cloud Integration,cloud-integration,IT Management,it-management,10369,2231,20
16889,Kowl,kowl,https://cloudhut.dev/,It is a web application that helps you to explore messages in your Apache Kafka cluster and get better insights on what is actually happening in your Kafka cluster in the most comfortable way.,Debugging Tools,debugging-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,23,8,0
16891,IGMétricaPRO5,igmetricapro5,https://www.informaciongerencial.com/ig-metrica/,"It intends to go beyond making specific calculations of VAR and SARL, since it takes advantage of the path we have traveled in matters of extraction and consolidation of information from financial businesses, allowing the user to obtain more information from the company's ""core"" systems , and likewise exploit it in the best way.",Expense Management And Reporting,expense-management,Finance And Accounting,finance-and-accounting,0,0,0
16893,Authelia,authelia,https://www.authelia.com/,"It is an open-source authentication and authorization server providing 2-factor authentication and single sign-on (SSO) for your applications via a web portal. It acts as a companion of reverse proxies like nginx, Traefik or HAProxy to let them know whether queries should pass through. Unauthenticated users are redirected to Authelia Sign-in portal instead.",Identity And Access Management,identity-and-access-management,IT Security,it-security,10,5,0
16894,ScrapingBot,scrapingbot,https://www.scraping-bot.io/,"It is an efficient tool to scrape data from a URL. It works particularly well on e-commerce product pages, real estate listings or even google ranking. Use the Live test on the Dashboard to test without coding.",Ecommerce Analytics,ecommerce-analytics,E-commerce,e-commerce,0,0,0
16895,Docker2SaaS,docker2saas, https://github.com/easychen/docker2saas,It is an open source tool that lets you create a SaaS website from docker images in 10 minutes. It enables multi-tenancy through virtualization technology (calling cloud platform api ) with tenant management and subscription managment. It helps web application and service developers to quickly build websites for sale or subscription. All you need to do is make an image of your application and then set up and configure a Docker2SaaS site to start selling your application as a service.,Containers And Microservices,containers-and-microservices,Platform And Storage,platform-and-storage,0,0,0
16896,Constate,constate,https://github.com/diegohaz/constate,It is a lightweight solution to state management that takes advantage of hooks. You can write local state using React Hooks and lift it up to React Context only when needed with minimum effort.,Containers And Microservices,containers-and-microservices,Platform And Storage,platform-and-storage,3245,1226,13
16897,Mmock,mmock,https://github.com/jmartin82/mmock,"It is a tool for tests easily and frequently without dependencies.

Decoupe your project tests from your external APIs or from your still work in progress backend.

Don't get stuck and invest the time where really matters instead of complex mocks, or stubs for your API dependencies.",Debugging Tools,debugging-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,8,2,0
16898,Coupler.io,coupler-io,https://www.coupler.io/,"Coupler.io is an iPaaS to set up an automatic data export from HubSpot, Shopify, Salesforce, and 15 more platforms, to import data to services, to back up important records, and more.

No coding skills are required to use Coupler.io. ",Customer Data Integration,customer-data-integration,Marketing,marketing,8,5,0
16899,Scripts Complete,scripts-complete,https://scriptscomplete.com/,It offers accurate transcription service at an affordable cost. We transcribe your file with native transcription.,Personalization Behavioral Targeting,personalization-behavioral-targeting,Marketing,marketing,45,23,0
16900,Memcached Cloud,memcached-cloud,https://redislabs.com/memcached-cloud,"Memcached Cloud is a fully-managed service for running your Memcached in a reliable and fail-safe manner. Your dataset is constantly replicated, so if a node fails, an auto-switchover mechanism guarantees data is served without interruption. Memcached Cloud provides various data persistence options as well as remote backups for disaster recovery purposes. ",NoSQL Databases,nosql-databases,Programming Languages And Frameworks,programming-languages-and-frameworks,7,5,0
16901,TechSmith Camtasia,techsmith-camtasia,https://www.techsmith.com/video-editor.html,It makes it simple to record and create professional-looking videos on Windows and Mac.,Video Editors,video-editors,Productivity And Operations,productivity-and-operations,560,312,3
16902,Zookeeper,zookeeper,http://zookeeper.apache.org/,"A centralized service for maintaining configuration information, naming, providing distributed synchronization, and providing group services. All of these kinds of services are used in some form or another by distributed applications.",Containers And Microservices,containers-and-microservices,Platform And Storage,platform-and-storage,10169,3074,11
16903,Modulus,modulus,https://modulus.io/,"Modulus is a premier Node.js hosting platform that provides a complete technology stack for application developers. This includes custom SSL, WebSockets, MongoDB, statistics, and more.",Platform-as-a-Service (PaaS),platform-as-a-service-paas,Platform And Storage,platform-and-storage,449,236,2
16904,Gleam,gleam,https://gleam.io/app/competitions,"Our competitions app allows you to create beautiful giveaways that drive real user action. Simply set it up, choose your prize, choose how you would like people to enter then deploy your competition to the location of your choice.",Promotional Marketing,promotional-marketing,Marketing,marketing,94,59,2
16905,Mysos,mysos,https://github.com/twitter/mysos,Mysos is an Apache Mesos framework for running MySQL instances. It dramatically simplifies the management of a MySQL cluster.,Cluster Management,cluster-management,Devops And Development,devops-and-development,9,2,0
16908,Imply,imply,https://imply.io,"It is a complete analytics platform built around Apache Druid.
While traditional business intelligence workflows focus on using static reports and dashboards, it provides rapid, dynamic access to streaming and batch data. Leverage the power of Druid to instantly create ad-hoc views on real-time and historical data and explain any pattern or anomaly.",Analytics,analytics,Business Intelligence And Analytics,business-intelligence-and-analytics,222,87,1
16909,React,react,http://facebook.github.io/react/index.html,"Lots of people use React as the V in MVC. Since React makes no assumptions about the rest of your technology stack, it's easy to try it out on a small feature in an existing project.",JavaScript MVC Framework,javascript-mvc-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,944460,162142,888
16913,Rex,rex,https://www.rexify.org,Rex is an automation framework that combines Perl and Secure Shell (SSH) for a portable and highly flexible approach to data center infrastructure management and software deployment.,Configuration Management,configuration-management,Devops And Development,devops-and-development,5861,901,7
16915,Spryker,spryker,https://spryker.com,"Spryker is a commerce framework for customer-oriented, data-driven business models for online companies and digital transformation projects as well as E-Commerce platforms.",Ecommerce Platform,ecommerce-platform,E-commerce,e-commerce,1530,304,1
16916,dbForge Data Compare for PostgreSQL,dbforge-data-compare-for-postgresql,https://www.devart.com/dbforge/postgresql/datacompare/,"is a GUI tool for table data comparison and synchronization. This PostgreSQL compare tool helps to custom-tailor the detection of data differences between two PostgreSQL tables, and establish smart management, and safe deployment of table data inconsistencies. The PostgreSQL diff tool also delivers the generation of the PostgreSQL data synchronization scripts with multiple options to keep PostgreSQL data in sync.",Database Tools,database-tools,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16917,Enpass,enpass,https://www.enpass.io/,"An offline password manager that securely manages all your passwords, credit cards, and other credentials. You store all your passwords locally on your device, and can optionally sync them across devices using your own trusted cloud accounts. None of your secured-data reaches our servers. Total peace of mind.",Password Management,password-management,IT Security,it-security,1,1,0
16918,Stadia Maps,stadia-maps,https://stadiamaps.com,"We enable devs to contextualize their data on a map and build complicated apps involving routing, time zones, and more with our APIs. We hate billing surprises as much as you, and if you send us an email, you'll get a real human reply.",Mapping And GIS,mapping-and-gis,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16919,Segments.ai,segments-ai,https://segments.ai,"The platform for computer vision experts to iterate more quickly between data labeling, model training and failure case discovery.",Data Science And Machine Learning,data-science-and-machine-learning,Business Intelligence And Analytics,business-intelligence-and-analytics,0,0,0
16920,User Report,userreport,https://userreport.com,"User engagement tools, that help build better products
UserReport is a set of flexible tools, that tell you
who your users are, and what they want to achieve.",Helpdesk Tools,helpdesk-tools,Customer Management,customer-management,395,200,0
16921,AutoRABIT,autorabit,https://www.autorabit.com/,It offers a suite of products for DevOps organizations to automate their CI/CD process for cloud-based development platforms.,Deployment,deployment,Devops And Development,devops-and-development,798,365,4
16922,Zepel,zepel-pm,https://zepel.io/,"It is the project management software that takes you beyond simple issue tracking. This way, you can plan features, track progress of your entire product development process, and ship customer-focussed software painlessly.",Project Management,project-management,Product And Design,product-and-design,3,1,0
16923,Dataddo,dataddo,https://www.dataddo.com/,"Dataddo is a no-code data integration platform that lets users get data to wherever it needs to go - dashboards, warehouses, or business apps.",Integration,integration,IT Management,it-management,20,11,0
16924,React Cosmos,react-cosmos,https://reactcosmos.org/,"It is a dev tool for building scalable, high-quality user interfaces. It's designed to make it easy for you to test and iterate on React components. It makes debugging less painful, and it enables you to create and publish component libraries.",JavaScript MVC Framework,javascript-mvc-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,7,5,0
16925,MediaMachine,mediamachine,http://mediamachine.io,"It is an API for simple, fast video transcoding, thumbnailing and summary. Files can be located on AWS, Google Cloud, Azure, or on the web.",Analytics,analytics,Business Intelligence And Analytics,business-intelligence-and-analytics,2,1,0
16928,erwin Data Modeler,erwin-data-modeler,https://erwin.com/products/erwin-data-modeler/,"It is data modeling tool used to find, visualize, design, deploy and standardize high-quality enterprise data assets. Discover and document any data from anywhere for consistency, clarity and artifact reuse across large-scale data integration, master data management, metadata management, Big Data, business intelligence and analytics initiatives – all while supporting data governance and intelligence efforts.",Data Visualization,data-visualization,Business Intelligence And Analytics,business-intelligence-and-analytics,958,520,4
16929,Deepkit,deepkit,https://deepkit.ai/,"It is the collaborative and analytical training suite for insightful, fast, and reproducible modern machine learning. All in one cross-platform desktop app for you alone, corporate or open-source teams.",Data Science And Machine Learning,data-science-and-machine-learning,Business Intelligence And Analytics,business-intelligence-and-analytics,1,1,0
16930,Azure App Service plan,azure-app-service-plan,https://docs.microsoft.com/en-us/azure/app-service/overview-hosting-plans,An App Service plan defines a set of compute resources for a web app to run. These compute resources are analogous to the server farm in conventional web hosting. One or more apps can be configured to run on the same computing resources (or in the same App Service plan).,Cloud Operations Management,cloud-operations-management,Devops And Development,devops-and-development,17,10,0
16931,CrowdPower,crowdpower,https://crowdpower.io,Track key customer actions and deliver tailored communications to drive sales and increase engagement. Add it to your website with just a few lines of code and start delivering tailored communications to drive sales.,Marketing Automation Platforms,marketing-automation,Marketing,marketing,1,1,0
16932,Cisco ISE,cisco-ise,https://www.cisco.com/c/en/us/products/security/identity-services-engine/index.html,A critical component of any zero-trust strategy is securing the environment that everyone and everything is connecting to: the workplace. It enables a dynamic and automated approach to policy enforcement that empowers software-defined access and automated network segmentation within IT and OT environments.,Network Monitoring,network-monitoring,IT Security,it-security,10902,4405,40
16933,Jobsoid,jobsoid,https://www.jobsoid.com/,"It is an applicant tracking system that streamlines the entire recruitment process from start to finish. Intuitive and easy-to-use, this applicant tracking system does everything from strategic sourcing to interview scheduling. It automates your entire sourcing funnel so that you can save time and focus on hiring the right fit.",HRMS,hrms,HR,hr,801,48,0
16934,Sungard,sungard,https://www.sungardas.com/en/,"Providing mission critical IT solutions for 40 years in business continuity, disaster recovery, cloud, consulting, data center & colocation services.",Enterprise Data Storage,enterprise-data-storage,Platform And Storage,platform-and-storage,1347,410,3
16935,Vault on AWS,vault-on-aws,https://github.com/jcolemorrison/vault-on-aws,"A secure Vault for secrets, tokens, keys, passwords, and more. Automated deployment with Terraform on AWS. Configurable options for security and scalability. Usable with any applications and services hosted anywhere.",Cloud Security,cloud-security,IT Security,it-security,1,1,0
16936,Backpack for Laravel,backpack-for-laravel,https://backpackforlaravel.com,Quickly build an admin interface for your Eloquent models. Then customize every little detail. It helps Laravel developers build admin panels for their clients - so that they manage their own websites.,JavaScript MVC Framework,javascript-mvc-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,4,4,0
16939,RecallGraph,recallgraph,https://recallgraph.tech/,"It is a versioned-graph data store - it retains all changes that its data (vertices and edges) have gone through to reach their current state. It supports point-in-time graph traversals, letting the user query any past state of the graph just as easily as the present.",Graph Databases,graph-databases,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16940,Microsoft Power Fx,power-fx,https://github.com/microsoft/Power-Fx,"It is a low-code general purpose programming language based on spreadsheet-like formulas. It is a strongly typed, declarative, and functional language, with imperative logic and state management available as needed.",Languages,languages,Programming Languages And Frameworks,programming-languages-and-frameworks,56,41,0
16941,Lume,lume,https://lume.io,"It is a toolkit that simplifies the creation of rich and interactive 2D or 3D experiences for any device from mobile to desktop to AR/VR. It gives you general-purpose HTML Elements for defining 2D or 3D scenes rendered with CSS3D, WebGL, or both mixed together.",Development Tools,development-tools,Devops And Development,devops-and-development,1116,179,3
16943,Grooper,grooper,https://www.bisok.com/grooper-data-integration-platform/,"It empowers rapid innovation for organizations processing and integrating large quantities of difficult data. Created by a team of courageous developers frustrated by limitations in existing solutions, It is an intelligent document and digital data integration platform. It combines patented and sophisticated image processing, capture technology, machine learning, and natural language processing. ",Data Visualization,data-visualization,Business Intelligence And Analytics,business-intelligence-and-analytics,36,16,2
16944,Last-Hit,last-hit,https://www.last-hit.com/,"It makes it painless to create automation test cases. It will efficiently record and store the case file, simply provides your website URLs.",JavaScript MVC Framework,javascript-mvc-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,29,7,0
16946,Tailwindcss JIT,tailwindcss-jit,https://github.com/tailwindlabs/tailwindcss-jit,It is a just-in-time compiler for Tailwind CSS that generates your styles on-demand as you author your templates instead of generating everything in advance at initial build time.,CSS Preprocessor,css-preprocessor,Programming Languages And Frameworks,programming-languages-and-frameworks,0,0,0
16948,Outlook4Gmail,outlook4gmail,https://outlook4gmail.scand.com/,"It is an Outlook add-in that helps you to perform Google calendars sync with Outlook as well as the contacts and tasks sync. It is a perfect syncing tool for Outlook users who have one or multiple Google accounts.

This plug-in supports synchronizing of Outlook and Google contacts with maximum details.",Team Collaboration,team-collaboration,Collaboration,collaboration,0,0,0
16949,Mapped,mapped,https://mapped.rocks,Talk with great founders in real time. Dig deeper into topics that will help you boost your startup. Discover secrets. Forget about chaotic & spammy group channels.,Internal Communications,internal-communications,Collaboration,collaboration,614,254,1
16950,Fabio,fabio,https://fabiolb.net/,"It is an HTTP and TCP reverse proxy that configures itself with data from Consul.

Traditional load balancers and reverse proxies need to be configured with a config file. The configuration contains the hostnames and paths the proxy is forwarding to upstream services. This process can be automated with tools like consul-template that generate config files and trigger a reload.",Load Balancers,load-balancers,Computer Networks,computer-networks,1372,467,12
16951,Octobox,octobox,https://octobox.io/,"An inbox for your GitHub account. Manage, filter, star and mark notifications and see exactly what's going on across all your repositories.",Landing Pages,landing-page,Marketing,marketing,80,50,0
16952,Buyzooka,buyzooka,https://join.buyzooka.io/,It is a Nomad and cross-sites shopping cart that automatically streamlines shopping funnel from sign-up to payment incentivizing shoppers eager to support local and independent stores.,Ecommerce Platform,ecommerce-platform,E-commerce,e-commerce,0,0,0
16953,Lunatic,lunatic,https://lunatic.solutions/,"It is a single executable and runs on Windows, macOS and Linux. It spawns lightweight processes from WebAssembly modules that have their own heap/stack. These processes are preemptively scheduled on a multi-threaded executor.",Languages,languages,Programming Languages And Frameworks,programming-languages-and-frameworks,214,22,0
16954,Neuro,neuro,https://www.getneuro.ai/,"It accelerates ML development. It provides an instant infrastructure for your ML projects. You can think of it as the Heroku of MLOps or the AWS lambda functions for ML, all powered by GPUs.",Data Science And Machine Learning,data-science-and-machine-learning,Business Intelligence And Analytics,business-intelligence-and-analytics,35886,4914,38
16955,Amazon RDS for PostgreSQL,amazon-rds-for-postgresql,http://aws.amazon.com/rds/postgresql/,"Amazon RDS manages complex and time-consuming administrative tasks such as PostgreSQL software installation and upgrades, storage management, replication for high availability and back-ups for disaster recovery. With just a few clicks in the AWS Management Console, you can deploy a PostgreSQL database with automatically configured database parameters for optimal performance. Amazon RDS for PostgreSQL database instances can be provisioned with either standard storage or Provisioned IOPS storage. Once provisioned, you can scale from 10GB to 3TB of storage and from 1,000 IOPS to 30,000 IOPS. ",Relational Databases,relational-databases,Programming Languages And Frameworks,programming-languages-and-frameworks,214,99,2
16956,Metacode,metacode,http://www.metacode.com.br,"It is an advanced code filtering tool. Filter your codebase with automatically detected keywords. Avoid clicking through files to inspect each match. Results show their surrounding code, all on one page.",Languages,languages,Programming Languages And Frameworks,programming-languages-and-frameworks,34,21,0
16957,LeanKit,leankit,http://leankit.com/,"Visualize your process, collaborate more effectively and identify opportunities for improvement with LeanKit, a highly flexible platform designed for the practical implementation of Kanban. LeanKit provides a real-time, shared understanding of activity and status, making it the ideal tool to manage both project and process work.",Agile Project Management,agile-project-management,Product And Design,product-and-design,491,198,1
